31-01-2012,2806
30-01-2012,2805
29-01-2012,2799
28-01-2012,2799
27-01-2012,2800
26-01-2012,2763
25-01-2012,2744
24-01-2012,2741
23-01-2012,2752
22-01-2012,2749
21-01-2012,2749
20-01-2012,2747
19-01-2012,2731
18-01-2012,2748
17-01-2012,2759
16-01-2012,2749
15-01-2012,2751
14-01-2012,2751
13-01-2012,2746
12-01-2012,2770
11-01-2012,2768
10-01-2012,2755
09-01-2012,2761
08-01-2012,2777
07-01-2012,2777
06-01-2012,2775
05-01-2012,2779
04-01-2012,2784
03-01-2012,2769
02-01-2012,2735
01-01-2012,2732
29-02-2012,2798
28-02-2012,2892
27-02-2012,2875
26-02-2012,2867
25-02-2012,2867
24-02-2012,2865
23-02-2012,2892
22-02-2012,2850
21-02-2012,2838
20-02-2012,2815
19-02-2012,2811
18-02-2012,2811
17-02-2012,2807
16-02-2012,2812
15-02-2012,2821
14-02-2012,2813
13-02-2012,2813
12-02-2012,2825
11-02-2012,2825
10-02-2012,2825
09-02-2012,2844
08-02-2012,2822
07-02-2012,2837
06-02-2012,2793
05-02-2012,2789
04-02-2012,2789
03-02-2012,2781
02-02-2012,2813
01-02-2012,2807
31-03-2012,2801
30-03-2012,2813
29-03-2012,2816
28-03-2012,2811
27-03-2012,2828
26-03-2012,2834
25-03-2012,2810
24-03-2012,2765
23-03-2012,2808
22-03-2012,2788
21-03-2012,2785
20-03-2012,2780
19-03-2012,2791
18-03-2012,2788
17-03-2012,2788
16-03-2012,2770
15-03-2012,2769
14-03-2012,2747
13-03-2012,2784
12-03-2012,2798
11-03-2012,2797
10-03-2012,2797
09-03-2012,2798
08-03-2012,2797
07-03-2012,2788
06-03-2012,2782
05-03-2012,2801
04-03-2012,2802
03-03-2012,2802
02-03-2012,2798
01-03-2012,2787
30-04-2012,2916
29-04-2012,2911
28-04-2012,2911
27-04-2012,2908
26-04-2012,2902
25-04-2012,2882
24-04-2012,2885
23-04-2012,2875
22-04-2012,2871
21-04-2012,2871
20-04-2012,2865
19-04-2012,2865
18-04-2012,2851
17-04-2012,2847
16-04-2012,2857
15-04-2012,2859
14-04-2012,2859
13-04-2012,2859
12-04-2012,2877
11-04-2012,2863
10-04-2012,2867
09-04-2012,2833
08-04-2012,2820
07-04-2012,2820
06-04-2012,2808
05-04-2012,2808
04-04-2012,2756
03-04-2012,2794
02-04-2012,2790
01-04-2012,2801
31-05-2012,2915
30-05-2012,2906
29-05-2012,2892
28-05-2012,2896
27-05-2012,2893
26-05-2012,2892
25-05-2012,2883
24-05-2012,2894
23-05-2012,2898
22-05-2012,2908
21-05-2012,2904
20-05-2012,2896
19-05-2012,2896
18-05-2012,2890
17-05-2012,2853
16-05-2012,2803
15-05-2012,2814
14-05-2012,2823
13-05-2012,2838
12-05-2012,2838
11-05-2012,2836
10-05-2012,2845
09-05-2012,2867
08-05-2012,2870
07-05-2012,2895
06-05-2012,2917
05-05-2012,2917
04-05-2012,2918
03-05-2012,2919
02-05-2012,2921
01-05-2012,2914
30-06-2012,2967
29-06-2012,2980
28-06-2012,2966
27-06-2012,2999
26-06-2012,2995
25-06-2012,3013
24-06-2012,2998
23-06-2012,2998
22-06-2012,2989
21-06-2012,2986
20-06-2012,3030
19-06-2012,3021
18-06-2012,3026
17-06-2012,3015
16-06-2012,3015
15-06-2012,3014
14-06-2012,3009
13-06-2012,2999
12-06-2012,2996
11-06-2012,2972
10-06-2012,2955
09-06-2012,2955
08-06-2012,2951
07-06-2012,2937
06-06-2012,3009
05-06-2012,3002
04-06-2012,2966
03-06-2012,2985
02-06-2012,2985
01-06-2012,2962
31-07-2012,2986
30-07-2012,2979
29-07-2012,2980
28-07-2012,2980
27-07-2012,2978
26-07-2012,2981
25-07-2012,2978
24-07-2012,2955
23-07-2012,2943
22-07-2012,2928
21-07-2012,2928
20-07-2012,2919
19-07-2012,2924
18-07-2012,2916
17-07-2012,2931
16-07-2012,2929
15-07-2012,2927
14-07-2012,2927
13-07-2012,2928
12-07-2012,2924
11-07-2012,2928
10-07-2012,2948
09-07-2012,2964
08-07-2012,2963
07-07-2012,2963
06-07-2012,2958
05-07-2012,2973
04-07-2012,2957
03-07-2012,2953
02-07-2012,2966
01-07-2012,2967
31-08-2012,3122
30-08-2012,3080
29-08-2012,3081
28-08-2012,3098
27-08-2012,3103
26-08-2012,3094
25-08-2012,3094
24-08-2012,3083
23-08-2012,3077
22-08-2012,3034
21-08-2012,3027
20-08-2012,3017
19-08-2012,3016
18-08-2012,3016
17-08-2012,3012
16-08-2012,3012
15-08-2012,3002
14-08-2012,3002
13-08-2012,3015
12-08-2012,3003
11-08-2012,3003
10-08-2012,3006
09-08-2012,2991
08-08-2012,2988
07-08-2012,2982
06-08-2012,2995
05-08-2012,2990
04-08-2012,2990
03-08-2012,2956
02-08-2012,2970
01-08-2012,2957
30-09-2012,3122
29-09-2012,3122
28-09-2012,3122
27-09-2012,3138
26-09-2012,3131
25-09-2012,3141
24-09-2012,3144
23-09-2012,3151
22-09-2012,3151
21-09-2012,3153
20-09-2012,3191
19-09-2012,3201
18-09-2012,3195
17-09-2012,3183
16-09-2012,3188
15-09-2012,3188
14-09-2012,3188
13-09-2012,3233
12-09-2012,3187
11-09-2012,3188
10-09-2012,3189
09-09-2012,3188
08-09-2012,3188
07-09-2012,3199
06-09-2012,3147
05-09-2012,3147
04-09-2012,3147
03-09-2012,3132
02-09-2012,3134
01-09-2012,3134
31-10-2012,3111
30-10-2012,3108
29-10-2012,3109
28-10-2012,3102
27-10-2012,3102
26-10-2012,3103
25-10-2012,3092
24-10-2012,3085
23-10-2012,3098
22-10-2012,3107
21-10-2012,3129
20-10-2012,3129
19-10-2012,3126
18-10-2012,3137
17-10-2012,3113
16-10-2012,3103
15-10-2012,3098
14-10-2012,3128
13-10-2012,3128
12-10-2012,3127
11-10-2012,3132
10-10-2012,3145
09-10-2012,3133
08-10-2012,3135
07-10-2012,3118
06-10-2012,3118
05-10-2012,3111
04-10-2012,3073
03-10-2012,3098
02-10-2012,3104
01-10-2012,3103
30-11-2012,3110
29-11-2012,3158
28-11-2012,3191
27-11-2012,3224
26-11-2012,3235
25-11-2012,3224
24-11-2012,3224
23-11-2012,3227
22-11-2012,3184
21-11-2012,3179
20-11-2012,3174
19-11-2012,3170
18-11-2012,3164
17-11-2012,3164
16-11-2012,3163
15-11-2012,3145
14-11-2012,3173
13-11-2012,3168
12-11-2012,3176
11-11-2012,3164
10-11-2012,3164
09-11-2012,3165
08-11-2012,3132
07-11-2012,3123
06-11-2012,3132
05-11-2012,3086
04-11-2012,3050
03-11-2012,3050
02-11-2012,3043
01-11-2012,3094
31-12-2012,3084
30-12-2012,3070
29-12-2012,3070
28-12-2012,3067
27-12-2012,3083
26-12-2012,3069
25-12-2012,3085
24-12-2012,3085
23-12-2012,3090
22-12-2012,3090
21-12-2012,3085
20-12-2012,3049
19-12-2012,3086
18-12-2012,3110
17-12-2012,3134
16-12-2012,3121
15-12-2012,3121
14-12-2012,3119
13-12-2012,3122
12-12-2012,3140
11-12-2012,3137
10-12-2012,3147
09-12-2012,3134
08-12-2012,3134
07-12-2012,3124
06-12-2012,3124
05-12-2012,3121
04-12-2012,3098
03-12-2012,3128
02-12-2012,3111
01-12-2012,3111
