31-01-2010,1624
30-01-2010,1624
29-01-2010,1627
28-01-2010,1638
27-01-2010,1651
26-01-2010,1650
25-01-2010,1649
24-01-2010,1648
23-01-2010,1648
22-01-2010,1667
21-01-2010,1667
20-01-2010,1690
19-01-2010,1686
18-01-2010,1684
17-01-2010,1689
16-01-2010,1689
15-01-2010,1688
14-01-2010,1687
13-01-2010,1678
12-01-2010,1703
11-01-2010,1690
10-01-2010,1689
09-01-2010,1682
08-01-2010,1675
07-01-2010,1690
06-01-2010,1684
05-01-2010,1683
04-01-2010,1673
03-01-2010,1667
02-01-2010,1667
01-01-2010,1667
28-02-2010,1668
27-02-2010,1668
26-02-2010,1666
25-02-2010,1660
24-02-2010,1673
23-02-2010,1686
22-02-2010,1687
21-02-2010,1674
20-02-2010,1674
19-02-2010,1663
18-02-2010,1676
17-02-2010,1673
16-02-2010,1664
15-02-2010,1649
14-02-2010,1647
13-02-2010,1647
12-02-2010,1647
11-02-2010,1631
10-02-2010,1632
09-02-2010,1628
08-02-2010,1625
07-02-2010,1627
06-02-2010,1627
05-02-2010,1609
04-02-2010,1651
03-02-2010,1660
02-02-2010,1619
01-02-2010,1620
31-03-2010,1631
30-03-2010,1636
29-03-2010,1638
28-03-2010,1630
27-03-2010,1630
26-03-2010,1629
25-03-2010,1646
24-03-2010,1646
23-03-2010,1647
22-03-2010,1651
21-03-2010,1675
20-03-2010,1675
19-03-2010,1672
18-03-2010,1674
17-03-2010,1676
16-03-2010,1648
15-03-2010,1648
14-03-2010,1646
13-03-2010,1656
12-03-2010,1656
11-03-2010,1648
10-03-2010,1673
09-03-2010,1670
08-03-2010,1687
07-03-2010,1689
06-03-2010,1689
05-03-2010,1695
04-03-2010,1698
03-03-2010,1698
02-03-2010,1680
01-03-2010,1668
30-04-2010,1694
29-04-2010,1702
28-04-2010,1698
27-04-2010,1679
26-04-2010,1681
25-04-2010,1663
24-04-2010,1663
23-04-2010,1666
22-04-2010,1671
21-04-2010,1663
20-04-2010,1661
19-04-2010,1661
18-04-2010,1683
17-04-2010,1683
16-04-2010,1683
15-04-2010,1680
14-04-2010,1680
13-04-2010,1684
12-04-2010,1690
11-04-2010,1682
10-04-2010,1675
09-04-2010,1677
08-04-2010,1676
07-04-2010,1658
06-04-2010,1648
05-04-2010,1644
04-04-2010,1628
03-04-2010,1628
02-04-2010,1628
01-04-2010,1628
31-05-2010,1836
30-05-2010,1845
29-05-2010,1845
28-05-2010,1832
27-05-2010,1854
26-05-2010,1860
25-05-2010,1829
24-05-2010,1804
23-05-2010,1799
22-05-2010,1799
21-05-2010,1802
20-05-2010,1806
19-05-2010,1810
18-05-2010,1816
17-05-2010,1839
16-05-2010,1817
15-05-2010,1817
14-05-2010,1811
13-05-2010,1812
12-05-2010,1790
11-05-2010,1768
10-05-2010,1793
09-05-2010,1793
08-05-2010,1782
07-05-2010,1786
06-05-2010,1718
05-05-2010,1719
04-05-2010,1717
03-05-2010,1715
02-05-2010,1700
01-05-2010,1700
30-06-2010,1885
29-06-2010,1876
28-06-2010,1887
27-06-2010,1881
26-06-2010,1881
25-06-2010,1883
24-06-2010,1866
23-06-2010,1870
22-06-2010,1861
21-06-2010,1875
20-06-2010,1886
19-06-2010,1886
18-06-2010,1873
17-06-2010,1872
16-06-2010,1867
15-06-2010,1859
14-06-2010,1871
13-06-2010,1877
12-06-2010,1877
11-06-2010,1861
10-06-2010,1879
09-06-2010,1898
08-06-2010,1893
07-06-2010,1876
06-06-2010,1880
05-06-2010,1880
04-06-2010,1832
03-06-2010,1855
02-06-2010,1878
01-06-2010,1852
31-07-2010,1782
30-07-2010,1774
29-07-2010,1777
28-07-2010,1772
27-07-2010,1814
26-07-2010,1823
25-07-2010,1826
24-07-2010,1826
23-07-2010,1833
22-07-2010,1825
21-07-2010,1833
20-07-2010,1822
19-07-2010,1831
18-07-2010,1830
17-07-2010,1830
16-07-2010,1841
15-07-2010,1845
14-07-2010,1846
13-07-2010,1837
12-07-2010,1843
11-07-2010,1839
10-07-2010,1839
09-07-2010,1831
08-07-2010,1844
07-07-2010,1832
06-07-2010,1849
05-07-2010,1852
04-07-2010,1852
03-07-2010,1852
02-07-2010,1843
01-07-2010,1885
31-08-2010,1895
30-08-2010,1889
29-08-2010,1886
28-08-2010,1886
27-08-2010,1889
26-08-2010,1896
25-08-2010,1887
24-08-2010,1866
23-08-2010,1871
22-08-2010,1871
21-08-2010,1871
20-08-2010,1874
19-08-2010,1867
18-08-2010,1867
17-08-2010,1866
16-08-2010,1861
15-08-2010,1856
14-08-2010,1856
13-08-2010,1854
12-08-2010,1839
11-08-2010,1826
10-08-2010,1819
09-08-2010,1823
08-08-2010,1822
07-08-2010,1822
06-08-2010,1806
05-08-2010,1808
04-08-2010,1791
03-08-2010,1776
02-08-2010,1779
01-08-2010,1782
18-09-2010,1914
17-09-2010,1919
16-09-2010,1917
15-09-2010,1920
14-09-2010,1893
13-09-2010,1887
12-09-2010,1898
11-09-2010,1898
10-09-2010,1898
09-09-2010,1911
08-09-2010,1918
07-09-2010,1904
06-09-2010,1896
05-09-2010,1897
04-09-2010,1897
03-09-2010,1906
02-09-2010,1903
01-09-2010,1911
31-10-2010,1977
30-10-2010,1977
29-10-2010,1960
28-10-2010,1943
27-10-2010,1956
26-10-2010,1954
25-10-2010,1957
24-10-2010,1943
23-10-2010,1943
22-10-2010,1939
21-10-2010,1955
20-10-2010,1947
19-10-2010,1988
18-10-2010,1971
17-10-2010,1982
16-10-2010,1982
15-10-2010,1991
14-10-2010,1994
13-10-2010,1965
30-11-2010,2030
29-11-2010,2030
28-11-2010,2038
27-11-2010,2038
26-11-2010,2035
25-11-2010,2039
24-11-2010,2045
23-11-2010,2011
22-11-2010,2010
21-11-2010,2008
20-11-2010,2008
19-11-2010,2004
18-11-2010,2006
17-11-2010,1985
16-11-2010,2008
15-11-2010,2010
14-11-2010,2008
13-11-2010,2008
12-11-2010,2024
11-11-2010,2031
10-11-2010,2026
09-11-2010,2048
08-11-2010,2008
07-11-2010,1986
06-11-2010,1986
05-11-2010,1986
04-11-2010,1966
03-11-2010,1970
02-11-2010,1974
01-11-2010,1985
31-12-2010,2069
30-12-2010,2078
29-12-2010,2075
28-12-2010,2052
27-12-2010,2051
26-12-2010,2046
25-12-2010,2046
24-12-2010,2046
23-12-2010,2048
22-12-2010,2056
21-12-2010,2058
20-12-2010,2060
19-12-2010,2047
18-12-2010,2047
17-12-2010,2047
16-12-2010,2056
15-12-2010,2062
14-12-2010,2071
13-12-2010,2059
12-12-2010,2055
11-12-2010,2055
10-12-2010,2063
09-12-2010,2065
08-12-2010,2089
07-12-2010,2082
06-12-2010,2080
05-12-2010,2042
04-12-2010,2042
03-12-2010,2048
02-12-2010,2046
01-12-2010,2046
