31-01-2019,3305
30-01-2019,3289
29-01-2019,3286
28-01-2019,3254
27-01-2019,3235
26-01-2019,3235
25-01-2019,3233
24-01-2019,3202
23-01-2019,3215
22-01-2019,3213
21-01-2019,3205
20-01-2019,3210
19-01-2019,3210
18-01-2019,3208
17-01-2019,3225
16-01-2019,3228
15-01-2019,3217
14-01-2019,3213
13-01-2019,3192
12-01-2019,3192
11-01-2019,3194
10-01-2019,3188
09-01-2019,3196
08-01-2019,3173
07-01-2019,3165
06-01-2019,3146
05-01-2019,3146
04-01-2019,3147
03-01-2019,3179
02-01-2019,3163
01-01-2019,3141
28-02-2019,3299
27-02-2019,3329
26-02-2019,3338
25-02-2019,3332
24-02-2019,3350
23-02-2019,3350
22-02-2019,3352
21-02-2019,3349
20-02-2019,3388
19-02-2019,3388
18-02-2019,3360
17-02-2019,3340
16-02-2019,3340
15-02-2019,3337
14-02-2019,3308
13-02-2019,3302
12-02-2019,3282
11-02-2019,3305
10-02-2019,3323
09-02-2019,3323
08-02-2019,3322
07-02-2019,3317
06-02-2019,3333
05-02-2019,3335
04-02-2019,3335
03-02-2019,3341
02-02-2019,3341
01-02-2019,3331
31-03-2019,3170
30-03-2019,3170
29-03-2019,3175
28-03-2019,3161
27-03-2019,3201
26-03-2019,3211
25-03-2019,3222
24-03-2019,3215
23-03-2019,3215
22-03-2019,3216
21-03-2019,3180
20-03-2019,3170
19-03-2019,3198
18-03-2019,3166
17-03-2019,3184
16-03-2019,3184
15-03-2019,3183
14-03-2019,3181
13-03-2019,3221
12-03-2019,3200
11-03-2019,3189
10-03-2019,3220
09-03-2019,3220
08-03-2019,3216
07-03-2019,3192
06-03-2019,3195
05-03-2019,3209
04-03-2019,3237
03-03-2019,3266
02-03-2019,3266
01-03-2019,3269
30-04-2019,3175
29-04-2019,3194
28-04-2019,3194
27-04-2019,3194
26-04-2019,3197
25-04-2019,3185
24-04-2019,3162
23-04-2019,3156
22-04-2019,3159
21-04-2019,3147
20-04-2019,3147
19-04-2019,3147
18-04-2019,3145
17-04-2019,3148
16-04-2019,3153
15-04-2019,3186
14-04-2019,3187
13-04-2019,3187
12-04-2019,3187
11-04-2019,3175
10-04-2019,3229
09-04-2019,3221
08-04-2019,3219
07-04-2019,3188
06-04-2019,3188
05-04-2019,3160
04-04-2019,3181
03-04-2019,3144
02-04-2019,3146
01-04-2019,3151
31-01-2019,3305
30-01-2019,3289
29-01-2019,3286
28-01-2019,3254
27-01-2019,3235
26-01-2019,3235
25-01-2019,3233
24-01-2019,3202
23-01-2019,3215
22-01-2019,3213
21-01-2019,3205
20-01-2019,3210
19-01-2019,3210
18-01-2019,3208
17-01-2019,3225
16-01-2019,3228
15-01-2019,3217
14-01-2019,3213
13-01-2019,3192
12-01-2019,3192
11-01-2019,3194
10-01-2019,3188
09-01-2019,3196
08-01-2019,3173
07-01-2019,3165
06-01-2019,3146
05-01-2019,3146
04-01-2019,3147
03-01-2019,3179
02-01-2019,3163
01-01-2019,3141
28-02-2019,3299
27-02-2019,3329
26-02-2019,3338
25-02-2019,3332
24-02-2019,3350
23-02-2019,3350
22-02-2019,3352
21-02-2019,3349
20-02-2019,3388
19-02-2019,3388
18-02-2019,3360
17-02-2019,3340
16-02-2019,3340
15-02-2019,3337
14-02-2019,3308
13-02-2019,3302
12-02-2019,3282
11-02-2019,3305
10-02-2019,3323
09-02-2019,3323
08-02-2019,3322
07-02-2019,3317
06-02-2019,3333
05-02-2019,3335
04-02-2019,3335
03-02-2019,3341
02-02-2019,3341
01-02-2019,3331
31-03-2019,3170
30-03-2019,3170
29-03-2019,3175
28-03-2019,3161
27-03-2019,3201
26-03-2019,3211
25-03-2019,3222
24-03-2019,3215
23-03-2019,3215
22-03-2019,3216
21-03-2019,3180
20-03-2019,3170
19-03-2019,3198
18-03-2019,3166
17-03-2019,3184
16-03-2019,3184
15-03-2019,3183
14-03-2019,3181
13-03-2019,3221
12-03-2019,3200
11-03-2019,3189
10-03-2019,3220
09-03-2019,3220
08-03-2019,3216
07-03-2019,3192
06-03-2019,3195
05-03-2019,3209
04-03-2019,3237
03-03-2019,3266
02-03-2019,3266
01-03-2019,3269
30-04-2019,3175
29-04-2019,3194
28-04-2019,3194
27-04-2019,3194
26-04-2019,3197
25-04-2019,3185
24-04-2019,3162
23-04-2019,3156
22-04-2019,3159
21-04-2019,3147
20-04-2019,3147
19-04-2019,3147
18-04-2019,3145
17-04-2019,3148
16-04-2019,3153
15-04-2019,3186
14-04-2019,3187
13-04-2019,3187
12-04-2019,3187
11-04-2019,3175
10-04-2019,3229
09-04-2019,3221
08-04-2019,3219
07-04-2019,3188
06-04-2019,3188
05-04-2019,3160
04-04-2019,3181
03-04-2019,3144
02-04-2019,3146
01-04-2019,3151
31-05-2019,3212
30-05-2019,3180
29-05-2019,3174
28-05-2019,3155
27-05-2019,3162
26-05-2019,3153
25-05-2019,3153
24-05-2019,3153
23-05-2019,3166
22-05-2019,3142
21-05-2019,3142
20-05-2019,3154
19-05-2019,3180
18-05-2019,3180
17-05-2019,3179
16-05-2019,3198
15-05-2019,3226
14-05-2019,3224
13-05-2019,3249
12-05-2019,3190
11-05-2019,3190
10-05-2019,3190
09-05-2019,3190
08-05-2019,3168
07-05-2019,3173
06-05-2019,3155
05-05-2019,3146
04-05-2019,3146
03-05-2019,3145
02-05-2019,3135
01-05-2019,3176
30-06-2019,3420
29-06-2019,3420
28-06-2019,3420
27-06-2019,3417
26-06-2019,3439
25-06-2019,3457
24-06-2019,3446
23-06-2019,3418
22-06-2019,3418
21-06-2019,3416
20-06-2019,3402
19-06-2019,3308
18-06-2019,3304
17-06-2019,3301
16-06-2019,3307
15-06-2019,3307
14-06-2019,3304
13-06-2019,3298
12-06-2019,3275
11-06-2019,3264
10-06-2019,3267
09-06-2019,3294
08-06-2019,3294
07-06-2019,3295
06-06-2019,3281
05-06-2019,3279
04-06-2019,3249
03-06-2019,3243
02-06-2019,3207
